Date,Open,High,Low,Close,Volume
2011-04-18,2281.92,2293.08,2254.88,2292.34,1786230000
2011-04-19,2297.00,2306.77,2286.59,2306.77,1675970000
2011-04-20,2344.21,2360.69,2344.21,2357.76,2094470000
2011-04-21,2381.20,2381.20,2370.28,2377.30,2094470000
2011-04-25,2377.91,2385.03,2375.12,2383.72,1480600000
2011-04-26,2389.24,2405.23,2384.80,2396.03,2057740000
2011-04-27,2402.45,2415.85,2390.46,2413.59,2071380000
2011-04-28,2404.96,2411.98,2398.93,2409.90,1983630000
2011-04-29,2405.05,2415.56,2403.25,2404.08,2455650000
2011-05-02,2410.24,2417.83,2397.48,2404.24,2062630000
2011-05-03,2401.80,2404.12,2377.33,2392.80,2214380000
2011-05-04,2392.16,2398.46,2367.68,2387.51,2209580000
2011-05-05,2376.46,2402.05,2366.73,2375.21,2227690000
2011-05-06,2395.92,2411.63,2376.15,2383.18,2043740000
2011-05-09,2384.20,2399.68,2376.96,2390.97,1649110000
2011-05-10,2397.20,2414.58,2394.84,2411.35,2018000000
2011-05-11,2408.15,2415.90,2377.43,2393.08,2258770000
2011-05-12,2384.14,2410.45,2372.19,2407.89,2209650000
2011-05-13,2403.06,2406.01,2378.76,2379.24,1917050000
2011-05-16,2368.47,2375.36,2332.84,2337.85,2066020000
2011-05-17,2325.86,2343.73,2320.33,2343.51,2220440000
2011-05-18,2340.69,2366.40,2337.48,2362.95,1875150000
2011-05-19,2369.06,2374.22,2355.40,2369.67,1753390000
2011-05-20,2365.49,2368.99,2348.73,2351.43,1780140000
2011-05-23,2318.16,2325.86,2306.43,2316.78,1795680000
2011-05-24,2321.59,2322.63,2302.36,2303.55,1875370000
2011-05-25,2299.49,2321.51,2298.72,2310.95,1894510000
2011-05-26,2306.44,2332.02,2306.11,2325.93,1904400000
2011-05-27,2328.65,2339.10,2327.32,2336.09,1641320000
2011-05-31,2359.05,2372.54,2347.23,2372.54,2450090000
2011-06-01,2368.29,2373.82,2321.00,2322.48,2254850000
2011-06-02,2325.56,2335.66,2314.69,2326.70,1919030000
2011-06-03,2301.40,2317.93,2289.41,2292.31,1936400000
2011-06-06,2288.61,2299.40,2273.24,2274.48,1878150000
2011-06-07,2279.55,2288.76,2268.06,2268.96,1847300000
2011-06-08,2264.40,2268.00,2246.62,2252.89,2089320000
2011-06-09,2253.23,2267.76,2246.49,2256.65,1704960000
2011-06-10,2249.40,2250.89,2220.83,2221.09,1972000000
2011-06-13,2225.21,2234.22,2214.37,2222.28,1847050000
2011-06-14,2240.39,2256.46,2240.39,2250.34,1701300000
2011-06-15,2229.81,2243.22,2204.15,2209.01,1982430000
2011-06-16,2209.75,2216.74,2180.94,2199.93,1958250000
2011-06-17,2220.04,2222.51,2186.78,2192.96,2393690000
2011-06-20,2187.21,2210.64,2186.77,2204.36,1625850000
2011-06-21,2210.97,2253.27,2203.71,2251.82,1882490000
2011-06-22,2243.21,2254.64,2234.83,2235.75,1617370000
2011-06-23,2210.49,2256.70,2204.47,2255.05,2060450000
2011-06-24,2245.49,2246.96,2213.10,2217.06,2842870000
2011-06-27,2217.63,2263.21,2215.14,2252.24,1710740000
2011-06-28,2256.52,2286.92,2254.94,2285.75,1682590000
2011-06-29,2290.50,2299.32,2278.85,2294.43,1804490000
2011-06-30,2303.00,2327.36,2302.67,2325.07,1859130000
2011-07-01,2326.16,2363.36,2320.57,2361.39,1646380000
2011-07-05,2363.08,2374.41,2357.31,2371.21,1556620000
2011-07-06,2368.75,2383.77,2361.47,2378.58,1639490000
2011-07-07,2396.64,2418.99,2394.55,2412.89,1873710000
2011-07-08,2390.16,2405.92,2379.14,2405.89,1612120000
2011-07-11,2380.56,2392.09,2354.12,2362.00,1765920000
2011-07-12,2362.19,2366.35,2342.13,2343.79,2015410000
2011-07-13,2360.43,2377.34,2345.80,2352.43,1885510000
2011-07-14,2358.89,2370.72,2318.20,2325.06,1946500000
2011-07-15,2351.81,2357.36,2336.13,2356.67,1804380000
2011-07-18,2346.53,2354.56,2322.62,2344.01,1752220000
2011-07-19,2367.81,2400.58,2367.81,2398.17,1882760000
2011-07-20,2411.71,2412.39,2384.50,2387.80,1863670000
2011-07-21,2389.56,2417.13,2377.82,2404.24,2284150000
2011-07-22,2403.20,2432.84,2402.06,2429.50,1665220000
2011-07-25,2408.65,2437.42,2406.17,2424.15,1613240000
2011-07-26,2423.16,2438.44,2418.52,2429.45,1739980000
2011-07-27,2414.36,2416.22,2362.12,2367.16,2367470000
2011-07-28,2367.44,2401.25,2359.87,2371.77,2067020000
2011-07-29,2349.30,2388.24,2341.82,2362.81,2301210000
2011-08-01,2391.42,2396.50,2325.17,2354.05,2209790000
2011-08-02,2340.73,2352.48,2291.37,2292.85,2377250000
2011-08-03,2294.94,2316.73,2254.91,2312.78,2601310000
2011-08-04,2275.30,2284.30,2207.05,2207.20,3272990000
2011-08-05,2227.49,2240.68,2131.52,2194.38,3750150000
2011-08-08,2127.87,2162.78,2060.29,2060.29,3987990000
2011-08-09,2095.99,2161.75,2034.92,2160.79,3803050000
2011-08-10,2110.14,2142.31,2070.24,2073.09,3397010000
2011-08-11,2108.92,2187.48,2091.91,2167.07,3134140000
2011-08-12,2176.54,2195.25,2154.86,2182.05,2232470000
2011-08-15,2189.49,2214.12,2180.86,2214.12,1945850000
2011-08-16,2190.14,2211.90,2165.04,2194.27,2074370000
2011-08-17,2193.30,2214.26,2158.95,2181.62,1913320000
2011-08-18,2116.79,2118.61,2055.18,2073.03,2775580000
2011-08-19,2053.01,2102.88,2035.30,2038.22,2385300000
2011-08-22,2084.27,2084.83,2038.14,2044.73,1957230000
2011-08-23,2059.03,2129.27,2050.19,2129.27,2147270000
2011-08-24,2121.52,2148.22,2105.31,2145.04,1888640000
2011-08-25,2141.86,2153.71,2102.50,2108.21,1789230000
2011-08-26,2101.91,2169.41,2082.04,2161.97,1852130000
2011-08-29,2188.67,2224.50,2187.72,2223.96,1615510000
2011-08-30,2212.07,2250.10,2202.45,2237.69,1871800000
2011-08-31,2248.19,2268.07,2222.48,2241.01,1995490000
2011-09-01,2245.01,2263.94,2217.02,2219.05,1742440000
2011-09-02,2178.11,2189.76,2156.99,2167.83,1571530000
2011-09-06,2116.48,2171.39,2112.84,2167.60,1737170000
2011-09-07,2198.61,2223.80,2193.83,2223.75,1791480000
2011-09-08,2212.71,2244.51,2206.79,2214.29,1979990000
2011-09-09,2197.72,2206.49,2151.35,2163.66,2054190000
2011-09-12,2145.78,2192.28,2139.58,2191.84,1980350000
2011-09-13,2197.66,2225.40,2189.83,2220.58,1931390000
2011-09-14,2233.66,2277.92,2210.63,2252.75,2323770000
2011-09-15,2273.22,2289.69,2254.47,2286.56,1967730000
2011-09-16,2284.28,2308.96,2283.43,2306.09,2703730000
2011-09-19,2277.64,2319.73,2260.24,2308.76,1891770000
2011-09-20,2318.55,2337.70,2293.06,2295.89,1914990000
2011-09-21,2308.41,2321.22,2257.55,2258.30,2172030000
2011-09-22,2196.63,2219.72,2151.48,2184.59,2919330000
2011-09-23,2165.75,2216.75,2165.62,2206.86,1975200000
2011-09-26,2216.66,2237.13,2170.14,2234.28,1982710000
2011-09-27,2270.69,2290.71,2241.75,2253.55,2095620000
2011-09-28,2266.29,2281.09,2218.77,2220.84,1929310000
2011-09-29,2255.55,2258.96,2160.20,2197.68,2290370000
2011-09-30,2167.24,2185.61,2139.17,2139.18,2041370000
2011-10-03,2128.02,2153.95,2084.30,2085.04,2547690000
2011-10-04,2064.01,2131.31,2042.90,2129.21,3040940000
2011-10-05,2121.03,2187.56,2106.62,2182.77,2472400000
2011-10-06,2181.58,2218.30,2169.57,2217.99,2249140000
2011-10-07,2217.51,2227.38,2190.26,2202.76,2084900000
2011-10-10,2241.17,2278.74,2237.48,2278.65,1574750000
2011-10-11,2272.64,2300.70,2269.54,2294.92,1661400000
2011-10-12,2316.76,2331.91,2305.31,2307.18,1967190000
2011-10-13,2300.86,2330.64,2299.73,2326.88,1675220000
2011-10-14,2360.00,2371.94,2344.74,2371.94,1664350000
2011-10-17,2359.53,2367.21,2322.53,2334.38,1675210000
2011-10-18,2331.98,2375.26,2309.88,2364.87,1931690000
2011-10-19,2348.52,2357.55,2310.65,2316.81,1980180000
2011-10-20,2317.34,2317.34,2274.49,2306.29,2040180000
2011-10-21,2332.21,2349.79,2314.77,2335.93,2019950000
2011-10-24,2341.71,2389.91,2341.15,2384.42,1884450000
2011-10-25,2375.49,2375.53,2332.18,2335.87,1777770000
2011-10-26,2349.85,2355.02,2291.78,2334.79,2118650000
2011-10-27,2390.69,2412.52,2365.91,2399.83,2810680000
2011-10-28,2386.02,2404.80,2384.97,2401.29,1838530000
2011-10-31,2376.99,2389.29,2359.85,2360.08,1772560000
2011-11-01,2301.11,2321.36,2287.74,2298.37,2294220000
2011-11-02,2321.90,2329.06,2298.71,2318.32,1921790000
2011-11-03,2340.14,2369.77,2311.20,2367.71,2106240000
2011-11-04,2353.51,2364.37,2331.46,2356.32,1930750000
2011-11-07,2353.82,2372.72,2329.68,2371.04,1712700000
2011-11-08,2386.19,2402.51,2362.23,2400.01,1850270000
2011-11-09,2346.74,2354.90,2307.78,2314.10,2144160000
2011-11-10,2338.60,2338.91,2290.53,2312.07,1892390000
2011-11-11,2336.44,2363.12,2330.63,2355.78,1602640000
2011-11-14,2350.91,2362.46,2333.55,2341.32,1401710000
2011-11-15,2334.24,2375.10,2331.75,2366.24,1706960000
2011-11-16,2345.27,2365.13,2322.05,2324.37,1950030000
2011-11-17,2320.64,2320.81,2257.92,2272.09,2197320000
2011-11-18,2273.64,2274.62,2250.94,2253.95,1755360000
2011-11-21,2219.88,2225.54,2188.14,2211.14,2048520000
2011-11-22,2205.31,2224.04,2191.87,2216.33,1792060000
2011-11-23,2199.46,2203.14,2166.54,2166.54,1707770000
2011-11-25,2159.94,2182.28,2150.71,2150.88,691750000
2011-11-28,2207.68,2227.81,2206.69,2224.22,1626060000
2011-11-29,2225.12,2240.63,2205.77,2211.39,1623550000
2011-11-30,2270.28,2295.35,2264.72,2295.20,2440960000
2011-12-01,2294.27,2314.90,2292.26,2309.20,1826860000
2011-12-02,2327.87,2331.12,2301.25,2302.04,1662730000
2011-12-05,2336.55,2343.10,2315.18,2326.95,1686660000
2011-12-06,2327.65,2335.79,2313.99,2321.49,1491130000
2011-12-07,2312.55,2331.73,2292.15,2320.54,1658010000
2011-12-08,2309.53,2324.04,2278.42,2282.59,1845640000
2011-12-09,2287.27,2325.64,2287.27,2318.68,1664710000
2011-12-12,2295.43,2295.53,2274.15,2292.24,1572600000
2011-12-13,2308.29,2316.90,2258.71,2268.37,1752320000
2011-12-14,2259.84,2260.52,2219.68,2233.03,1793960000
2011-12-15,2253.14,2253.21,2223.52,2226.71,1748400000
2011-12-16,2238.59,2267.55,2234.30,2238.18,2664690000
2011-12-19,2244.37,2250.27,2209.57,2215.27,1560110000
2011-12-20,2253.19,2283.45,2252.57,2281.94,1835720000
2011-12-21,2265.90,2267.01,2222.68,2249.03,1853710000
2011-12-22,2254.68,2268.59,2251.31,2266.77,1515610000
2011-12-23,2274.35,2287.96,2268.24,2287.57,960940000
2011-12-27,2284.29,2301.30,2281.86,2293.12,945590000
2011-12-28,2294.97,2295.17,2262.22,2267.08,1069930000
2011-12-29,2272.56,2285.72,2264.89,2285.07,1011380000
2011-12-30,2281.91,2289.12,2277.77,2277.83,1056790000
2012-01-03,2323.16,2332.24,2315.28,2321.96,1636850000
2012-01-04,2316.53,2333.29,2307.56,2329.71,1670530000
2012-01-05,2326.58,2351.45,2317.52,2348.98,1836410000
2012-01-06,2350.68,2362.58,2341.64,2356.17,1683090000
2012-01-09,2362.53,2363.48,2342.34,2350.65,1768080000
2012-01-10,2374.26,2381.43,2360.98,2367.38,1809500000
2012-01-11,2363.69,2376.58,2357.53,2372.25,1699660000
2012-01-12,2377.34,2384.26,2359.92,2381.99,1669550000
2012-01-13,2371.42,2373.50,2352.76,2371.98,1655960000
2012-01-17,2396.14,2404.08,2385.79,2393.24,1664210000
2012-01-18,2396.63,2425.96,2395.43,2425.96,1968940000
2012-01-19,2435.14,2445.59,2433.03,2441.70,1959950000
2012-01-20,2428.66,2438.25,2428.35,2437.02,1949660000
2012-01-23,2437.06,2455.22,2424.29,2437.22,1652940000
2012-01-24,2426.86,2440.20,2423.24,2433.96,1620690000
2012-01-25,2456.55,2470.58,2440.57,2465.66,1918040000
2012-01-26,2474.05,2479.31,2444.83,2454.63,1998970000
2012-01-27,2450.38,2467.46,2449.83,2461.77,1707350000
2012-01-30,2438.52,2468.57,2433.63,2465.32,1668970000
2012-01-31,2476.65,2481.51,2453.05,2467.95,1786550000
2012-02-01,2481.62,2497.31,2474.29,2488.18,2125720000
2012-02-02,2495.08,2504.16,2487.15,2495.83,1913430000
2012-02-03,2518.86,2532.26,2514.99,2529.17,2152890000
2012-02-06,2519.33,2528.30,2513.51,2528.30,1684490000
2012-02-07,2522.79,2537.64,2514.90,2532.06,1784580000
2012-02-08,2533.48,2545.84,2523.88,2545.72,1981150000
2012-02-09,2553.63,2567.28,2541.20,2563.93,2153090000
2012-02-10,2543.86,2553.10,2537.99,2547.32,1787640000
2012-02-13,2564.93,2572.64,2554.29,2569.49,1619980000
2012-02-14,2561.60,2575.24,2553.95,2575.24,1881630000
2012-02-15,2584.95,2600.96,2552.56,2556.01,2038980000
2012-02-16,2555.55,2594.71,2551.35,2592.29,1945230000
2012-02-17,2587.22,2593.56,2572.82,2584.24,1973900000
2012-02-21,2589.21,2601.74,2574.32,2590.24,1821540000
2012-02-22,2586.32,2593.05,2575.31,2579.78,1706310000
2012-02-23,2578.91,2598.10,2570.07,2594.93,1768390000
2012-02-24,2602.66,2609.45,2598.67,2604.21,1643180000
2012-02-27,2589.44,2616.86,2579.63,2606.76,1763650000
2012-02-28,2610.04,2634.23,2607.50,2633.46,1812490000
2012-02-29,2638.97,2645.20,2614.48,2623.10,2170190000
2012-03-01,2634.20,2645.91,2625.42,2643.54,1903690000
2012-03-02,2640.43,2650.00,2633.28,2641.58,1755130000
2012-03-05,2636.60,2642.75,2605.59,2614.92,1679030000
2012-03-06,2586.31,2593.64,2575.13,2588.95,1870720000
2012-03-07,2599.85,2614.23,2597.23,2607.85,1589360000
2012-03-08,2623.45,2643.89,2618.47,2637.18,1619740000
2012-03-09,2641.15,2651.98,2639.60,2646.85,1580560000
2012-03-12,2646.98,2651.64,2635.76,2646.85,1341660000
2012-03-13,2665.30,2697.64,2658.09,2697.43,1709900000
2012-03-14,2701.08,2717.86,2690.40,2708.41,1662300000
2012-03-15,2716.19,2720.49,2701.65,2714.79,1677540000
2012-03-16,2715.71,2719.61,2706.96,2712.78,2088610000
2012-03-19,2716.98,2738.22,2710.63,2733.26,1548400000
2012-03-20,2719.40,2740.35,2711.10,2737.63,1508580000
2012-03-21,2739.40,2752.46,2733.91,2736.88,1552400000
2012-03-22,2720.66,2737.83,2719.74,2731.50,1524800000
2012-03-23,2734.68,2734.68,2714.60,2728.55,1428940000
2012-03-26,2746.98,2778.02,2746.43,2778.02,1627520000
2012-03-27,2779.67,2793.44,2778.91,2782.12,1662460000
2012-03-28,2785.98,2794.00,2754.97,2770.97,1765680000
2012-03-29,2756.44,2769.83,2741.32,2762.05,1756160000
2012-03-30,2773.93,2774.52,2744.47,2755.27,1833130000
2012-04-02,2752.25,2787.25,2747.54,2784.42,1768210000
2012-04-03,2786.14,2795.35,2767.05,2782.78,1804950000
2012-04-04,2759.33,2762.73,2729.21,2745.00,1813150000
2012-04-05,2740.70,2764.21,2739.10,2762.50,1548040000
2012-04-09,2726.08,2751.44,2722.77,2739.98,1371140000
2012-04-10,2738.44,2749.51,2688.21,2695.12,1953600000
2012-04-11,2719.48,2726.94,2702.97,2708.13,1540890000
2012-04-12,2715.04,2743.41,2711.04,2740.26,1480340000
2012-04-13,2730.74,2731.35,2698.11,2698.99,1483850000
2012-04-16,2713.89,2713.89,2660.96,2670.10,1594320000
2012-04-17,2678.58,2731.38,2675.14,2723.58,1555070000
2012-04-18,2714.66,2732.03,2707.91,2716.14,1599470000
2012-04-19,2707.89,2738.59,2676.09,2686.82,1991120000
2012-04-20,2699.55,2712.01,2674.66,2676.04,1935880000
2012-04-23,2651.13,2657.36,2629.70,2653.50,1767360000
2012-04-24,2647.91,2659.52,2628.96,2638.73,1690840000
2012-04-25,2694.86,2710.87,2691.12,2709.62,1721330000
2012-04-26,2709.88,2731.73,2705.91,2725.23,1763510000
2012-04-27,2737.57,2750.50,2723.16,2741.34,1777750000
2012-04-30,2731.26,2737.54,2720.44,2723.68,1633170000
2012-05-01,2719.25,2756.81,2715.75,2726.92,1854230000
2012-05-02,2713.18,2736.30,2707.63,2734.77,1825190000
2012-05-03,2737.04,2737.14,2697.78,2704.59,1869130000
2012-05-04,2682.37,2683.25,2637.73,2637.92,1944010000
2012-05-07,2622.67,2651.74,2620.96,2639.28,1740430000
2012-05-08,2624.35,2638.30,2587.53,2629.87,2175840000
2012-05-09,2600.19,2635.71,2588.97,2621.35,2047090000
2012-05-10,2631.97,2631.97,2606.79,2616.24,2004150000
2012-05-11,2606.01,2643.22,2604.99,2615.98,1735380000
2012-05-14,2593.75,2611.37,2587.78,2590.28,1683460000
2012-05-15,2589.96,2617.23,2576.77,2580.75,1826210000
2012-05-16,2589.91,2597.16,2558.69,2561.56,1933900000
2012-05-17,2562.13,2567.55,2509.05,2509.05,2016980000
2012-05-18,2509.90,2523.15,2474.70,2478.53,2692450000
2012-05-21,2482.31,2547.69,2478.36,2545.43,1870420000
2012-05-22,2553.58,2562.48,2524.11,2539.20,1861850000
2012-05-23,2534.66,2553.19,2499.30,2547.08,1929640000
2012-05-24,2553.12,2554.20,2512.35,2531.35,1750290000
2012-05-25,2532.32,2537.56,2520.17,2527.05,1282680000
2012-05-29,2542.66,2570.79,2536.62,2558.97,221430000
2012-05-30,2538.58,2546.01,2522.45,2537.40,1671040000
2012-05-31,2535.87,2540.40,2507.58,2524.87,2180130000
2012-06-01,2510.82,2510.82,2458.73,2458.83,1966370000
2012-06-04,2458.97,2480.97,2443.92,2478.13,1755750000
2012-06-05,2467.81,2492.53,2467.66,2487.50,1625600000
2012-06-06,2504.08,2546.32,2504.08,2546.32,1761050000
2012-06-07,2569.24,2570.48,2531.95,2535.41,1655370000
2012-06-08,2529.42,2561.57,2522.39,2559.21,1390260000
2012-06-11,2578.73,2579.23,2513.67,2517.18,1480220000
2012-06-12,2523.01,2546.83,2510.75,2546.20,1594310000
2012-06-13,2541.72,2557.31,2519.69,2527.44,1602080000
2012-06-14,2529.28,2547.31,2515.17,2539.97,1633370000
2012-06-15,2543.85,2572.84,2542.51,2571.23,2020100000
2012-06-18,2570.98,2599.52,2554.83,2592.52,1586190000
2012-06-19,2606.43,2630.86,2605.16,2620.83,1835480000
2012-06-20,2625.00,2633.21,2603.32,2623.33,1563080000
2012-06-21,2619.98,2622.76,2554.65,2556.96,1822200000
2012-06-22,2562.28,2587.00,2559.26,2585.53,3544010000
2012-06-25,2562.98,2563.09,2527.01,2533.54,1514430000
2012-06-26,2541.21,2556.92,2531.60,2549.84,1623160000
2012-06-27,2558.67,2576.09,2557.09,2565.53,1668580000
2012-06-28,2565.53,2565.53,2510.37,2536.65,1795850000
2012-06-29,2566.84,2615.82,2566.84,2615.72,2021190000
2012-07-02,2616.52,2625.26,2604.90,2625.03,1845240000
2012-07-03,2623.46,2645.84,2621.77,2645.84,1009330000
2012-07-05,2643.63,2660.26,2629.91,2647.47,1423990000
2012-07-06,2635.65,2636.96,2596.10,2612.29,1437420000
2012-07-09,2610.38,2620.22,2597.27,2610.31,1455500000
2012-07-10,2620.33,2630.03,2574.26,2585.52,1725730000
2012-07-11,2580.07,2587.02,2549.05,2570.99,1635120000
2012-07-12,2561.68,2561.68,2522.89,2545.30,1719460000
2012-07-13,2545.98,2589.93,2545.98,2584.97,1373620000
2012-07-16,2579.96,2589.57,2567.45,2577.05,1414470000
2012-07-17,2591.78,2598.47,2554.34,2591.65,1774160000
2012-07-18,2586.86,2633.02,2585.48,2625.87,1817040000
2012-07-19,2645.34,2663.12,2639.41,2655.81,1735920000
2012-07-20,2654.60,2654.60,2618.04,2618.04,1810420000
2012-07-23,2575.29,2596.61,2549.96,2589.93,1607140000
2012-07-24,2593.39,2596.04,2551.35,2567.46,1748410000
2012-07-25,2551.70,2566.46,2535.04,2549.20,1784150000
2012-07-26,2588.20,2598.36,2568.33,2584.85,1981520000
2012-07-27,2600.03,2649.98,2594.84,2647.03,2102610000
2012-07-30,2649.78,2662.62,2634.50,2642.12,1483990000
2012-07-31,2643.28,2657.27,2640.26,2642.53,1801440000
2012-08-01,2660.49,2661.84,2625.08,2635.13,1722530000
2012-08-02,2616.04,2650.98,2606.54,2625.52,1822620000
2012-08-03,2664.69,2684.58,2657.50,2676.00,1730210000
2012-08-06,2686.38,2705.71,2681.72,2694.09,1528260000
2012-08-07,2705.97,2727.31,2701.90,2717.16,1899240000
2012-08-08,2707.29,2721.02,2705.47,2714.02,1874580000
2012-08-09,2712.97,2724.43,2708.24,2719.61,1677970000
2012-08-10,2710.55,2722.96,2704.91,2722.96,1556460000
2012-08-13,2721.49,2728.88,2708.38,2728.68,1353380000
2012-08-14,2737.85,2742.83,2721.12,2727.79,1567830000
2012-08-15,2724.71,2739.14,2724.71,2735.47,1536730000
2012-08-16,2743.88,2774.22,2742.82,2768.09,1937430000
2012-08-17,2775.53,2780.77,2767.04,2780.30,1640640000
2012-08-20,2777.71,2784.57,2767.73,2784.33,1451550000
2012-08-21,2791.74,2802.91,2762.90,2772.20,1574220000
2012-08-22,2765.10,2790.30,2759.14,2783.42,1459130000
2012-08-23,2773.98,2780.71,2755.14,2762.02,1383860000
2012-08-24,2754.43,2785.34,2750.64,2778.05,1349740000
2012-08-27,2792.00,2794.27,2777.36,2782.55,1383530000
2012-08-28,2779.17,2790.51,2772.25,2782.69,1364740000
2012-08-29,2782.98,2790.17,2771.99,2784.00,1282900000
2012-08-30,2771.44,2772.62,2751.53,2753.74,1216640000
2012-08-31,2773.24,2785.08,2746.68,2772.24,1394760000
2012-09-04,2766.93,2781.08,2744.29,2772.03,1505960000
2012-09-05,2769.19,2780.56,2760.66,2766.95,1495030000
2012-09-06,2785.01,2829.71,2784.81,2829.71,1918900000
2012-09-07,2823.22,2829.95,2817.48,2825.11,1740640000
2012-09-10,2821.03,2823.34,2787.33,2788.35,1575370000
2012-09-11,2789.09,2799.85,2780.24,2784.89,1586250000
2012-09-12,2794.38,2798.97,2775.40,2791.68,1689140000
2012-09-13,2796.72,2841.68,2792.18,2831.35,1870050000
2012-09-14,2841.82,2865.37,2839.48,2855.23,1984720000
2012-09-17,2857.52,2857.52,2846.17,2856.44,1485390000
2012-09-18,2852.42,2859.34,2848.91,2857.38,1707200000
2012-09-19,2858.54,2871.10,2850.32,2864.03,1850920000
2012-09-20,2850.44,2863.67,2842.59,2861.70,1809130000
2012-09-21,2874.53,2878.38,2859.55,2861.64,2526250000
2012-09-24,2836.35,2849.61,2832.53,2843.98,1704860000
2012-09-25,2851.65,2858.68,2804.13,2804.53,1975470000
2012-09-26,2798.93,2802.28,2768.58,2781.63,1738010000
2012-09-27,2790.78,2827.00,2784.62,2821.60,1691800000
2012-09-28,2812.82,2820.36,2795.54,2799.19,1864640000
2012-10-01,2811.45,2827.61,2784.54,2794.28,1758170000
2012-10-02,2807.08,2812.21,2779.01,2799.29,1609570000
2012-10-03,2810.16,2822.56,2797.28,2818.84,1704050000
2012-10-04,2824.89,2835.33,2814.45,2828.60,1585190000
2012-10-05,2840.19,2845.97,2806.44,2811.94,1607940000
2012-10-08,2797.33,2801.85,2781.38,2786.92,1186260000
2012-10-09,2781.81,2781.81,2736.98,2741.92,1645740000
2012-10-10,2743.58,2749.42,2724.38,2728.54,1788970000
2012-10-11,2750.81,2750.81,2718.49,2719.21,1595020000
2012-10-12,2719.69,2734.40,2714.17,2720.14,1524840000
2012-10-15,2729.20,2742.70,2713.22,2739.87,1563440000
2012-10-16,2746.14,2781.01,2743.45,2778.38,1736930000
2012-10-17,2763.70,2784.81,2760.30,2775.62,1770920000
2012-10-18,2770.05,2775.83,2734.60,2744.17,2043290000
2012-10-19,2741.58,2741.58,2675.57,2678.32,2225580000
